===== HEART RATE CRITICAL ALERTS =====
2026-06-04 10:41:48 | WARD_A_HR_02 | 104
2026-06-04 10:41:48 | WARD_A_HR_03 | 132
2026-06-04 10:41:48 | WARD_A_HR_04 | 101
2026-06-04 10:41:48 | WARD_A_HR_05 | 110
2026-06-04 10:41:49 | WARD_A_HR_01 | 133
2026-06-04 10:41:49 | WARD_A_HR_02 | 58
2026-06-04 10:41:50 | WARD_A_HR_01 | 54
2026-06-04 10:41:50 | WARD_A_HR_02 | 112
2026-06-04 10:41:50 | WARD_A_HR_03 | 107
2026-06-04 10:41:50 | WARD_A_HR_04 | 102
2026-06-04 10:41:50 | WARD_A_HR_05 | 132
2026-06-04 10:41:51 | WARD_A_HR_01 | 122
2026-06-04 10:41:51 | WARD_A_HR_02 | 52
2026-06-04 10:41:51 | WARD_A_HR_04 | 128
2026-06-04 10:41:52 | WARD_A_HR_01 | 114
2026-06-04 10:41:52 | WARD_A_HR_02 | 128
2026-06-04 10:41:52 | WARD_A_HR_03 | 58
2026-06-04 10:41:52 | WARD_A_HR_04 | 141
2026-06-04 10:41:52 | WARD_A_HR_05 | 129
2026-06-04 10:41:53 | WARD_A_HR_01 | 143
2026-06-04 10:41:53 | WARD_A_HR_02 | 115
2026-06-04 10:41:53 | WARD_A_HR_04 | 59
2026-06-04 10:41:54 | WARD_A_HR_03 | 118
2026-06-04 10:41:54 | WARD_A_HR_04 | 48
2026-06-04 10:41:55 | WARD_A_HR_01 | 144
2026-06-04 10:41:55 | WARD_A_HR_05 | 46
2026-06-04 10:41:56 | WARD_A_HR_02 | 102
2026-06-04 10:41:56 | WARD_A_HR_03 | 111
2026-06-04 10:41:56 | WARD_A_HR_05 | 107
2026-06-04 10:41:57 | WARD_A_HR_02 | 147
2026-06-04 10:41:57 | WARD_A_HR_03 | 50
2026-06-04 10:41:57 | WARD_A_HR_04 | 58
2026-06-04 10:41:58 | WARD_A_HR_01 | 111
2026-06-04 10:41:58 | WARD_A_HR_02 | 150
2026-06-04 10:41:58 | WARD_A_HR_03 | 120
2026-06-04 10:41:58 | WARD_A_HR_04 | 130
2026-06-04 10:41:59 | WARD_A_HR_02 | 45
2026-06-04 10:41:59 | WARD_A_HR_03 | 128
2026-06-04 10:41:59 | WARD_A_HR_04 | 108
2026-06-04 10:41:59 | WARD_A_HR_05 | 115
2026-06-04 10:42:00 | WARD_A_HR_02 | 116
2026-06-04 10:42:00 | WARD_A_HR_03 | 149
2026-06-04 10:42:00 | WARD_A_HR_04 | 120
2026-06-04 10:42:00 | WARD_A_HR_05 | 58
2026-06-04 10:42:01 | WARD_A_HR_03 | 109
2026-06-04 10:42:01 | WARD_A_HR_05 | 126
2026-06-04 10:42:02 | WARD_A_HR_01 | 123
2026-06-04 10:42:02 | WARD_A_HR_02 | 123
2026-06-04 10:42:02 | WARD_A_HR_03 | 106
2026-06-04 10:42:02 | WARD_A_HR_04 | 119
2026-06-04 10:42:02 | WARD_A_HR_05 | 150
2026-06-04 10:42:03 | WARD_A_HR_02 | 113
2026-06-04 10:42:03 | WARD_A_HR_03 | 138
2026-06-04 10:42:03 | WARD_A_HR_05 | 137
2026-06-04 10:42:04 | WARD_A_HR_01 | 51
2026-06-04 10:42:04 | WARD_A_HR_05 | 123
2026-06-04 10:42:05 | WARD_A_HR_01 | 147
2026-06-04 10:42:05 | WARD_A_HR_02 | 132
2026-06-04 10:42:05 | WARD_A_HR_03 | 53
2026-06-04 10:42:05 | WARD_A_HR_04 | 48
2026-06-04 10:42:06 | WARD_A_HR_01 | 136
2026-06-04 10:42:06 | WARD_A_HR_04 | 47
2026-06-04 10:42:07 | WARD_A_HR_01 | 58
2026-06-04 10:42:07 | WARD_A_HR_04 | 112
2026-06-04 10:42:07 | WARD_A_HR_05 | 132
2026-06-04 10:42:08 | WARD_A_HR_02 | 114
2026-06-04 10:42:08 | WARD_A_HR_03 | 107
2026-06-04 10:42:08 | WARD_A_HR_04 | 50
2026-06-04 10:42:08 | WARD_A_HR_05 | 136
2026-06-04 10:42:09 | WARD_A_HR_02 | 138
2026-06-04 10:42:09 | WARD_A_HR_04 | 110
2026-06-04 10:42:09 | WARD_A_HR_05 | 149
2026-06-04 10:42:10 | WARD_A_HR_01 | 145
2026-06-04 10:42:10 | WARD_A_HR_03 | 47
2026-06-04 10:42:10 | WARD_A_HR_04 | 52
2026-06-04 10:42:10 | WARD_A_HR_05 | 140
2026-06-04 10:42:11 | WARD_A_HR_01 | 121
2026-06-04 10:42:11 | WARD_A_HR_02 | 150
2026-06-04 10:42:11 | WARD_A_HR_04 | 147
2026-06-04 10:42:11 | WARD_A_HR_05 | 131
2026-06-04 10:42:12 | WARD_A_HR_01 | 123
2026-06-04 10:42:12 | WARD_A_HR_03 | 120
2026-06-04 10:46:03 | WARD_A_HR_02 | 137
2026-06-04 10:46:03 | WARD_A_HR_03 | 129
2026-06-04 10:46:03 | WARD_A_HR_04 | 104
2026-06-04 10:46:04 | WARD_A_HR_02 | 50
2026-06-04 10:46:04 | WARD_A_HR_04 | 121
2026-06-04 10:46:05 | WARD_A_HR_01 | 141
2026-06-04 10:46:05 | WARD_A_HR_02 | 141
2026-06-04 10:46:05 | WARD_A_HR_03 | 101
2026-06-04 10:46:05 | WARD_A_HR_04 | 137
2026-06-04 10:46:05 | WARD_A_HR_05 | 143
2026-06-04 10:46:06 | WARD_A_HR_01 | 143
2026-06-04 10:46:06 | WARD_A_HR_02 | 54
2026-06-04 10:46:06 | WARD_A_HR_03 | 147
2026-06-04 10:46:06 | WARD_A_HR_04 | 115
2026-06-04 10:46:06 | WARD_A_HR_05 | 128
2026-06-04 10:46:07 | WARD_A_HR_02 | 133
2026-06-04 10:46:07 | WARD_A_HR_03 | 106
2026-06-04 10:46:07 | WARD_A_HR_04 | 140
2026-06-04 10:46:08 | WARD_A_HR_01 | 118
2026-06-04 10:46:08 | WARD_A_HR_02 | 125
2026-06-04 10:46:08 | WARD_A_HR_03 | 143
2026-06-04 10:46:08 | WARD_A_HR_04 | 142
2026-06-04 10:46:09 | WARD_A_HR_01 | 131
2026-06-04 10:46:09 | WARD_A_HR_02 | 102
2026-06-04 10:46:09 | WARD_A_HR_03 | 126
2026-06-04 10:46:09 | WARD_A_HR_04 | 136
2026-06-04 10:46:09 | WARD_A_HR_05 | 118
2026-06-04 10:46:10 | WARD_A_HR_02 | 127
2026-06-04 10:46:10 | WARD_A_HR_03 | 113
2026-06-04 10:46:11 | WARD_A_HR_01 | 109
2026-06-04 10:46:11 | WARD_A_HR_03 | 53
2026-06-04 10:46:11 | WARD_A_HR_05 | 45
2026-06-04 10:46:12 | WARD_A_HR_02 | 104
2026-06-04 10:46:12 | WARD_A_HR_04 | 133
2026-06-04 10:46:12 | WARD_A_HR_05 | 59
2026-06-04 10:46:13 | WARD_A_HR_01 | 111
2026-06-04 10:46:13 | WARD_A_HR_03 | 125
2026-06-04 10:46:13 | WARD_A_HR_04 | 145
2026-06-04 10:46:13 | WARD_A_HR_05 | 104
2026-06-04 10:46:14 | WARD_A_HR_01 | 118
2026-06-04 10:46:14 | WARD_A_HR_03 | 101
2026-06-04 10:46:14 | WARD_A_HR_04 | 140
2026-06-04 10:46:14 | WARD_A_HR_05 | 146
2026-06-04 10:46:16 | WARD_A_HR_01 | 59
2026-06-04 10:46:16 | WARD_A_HR_02 | 149
2026-06-04 10:46:16 | WARD_A_HR_03 | 124
2026-06-04 10:46:16 | WARD_A_HR_05 | 125
2026-06-04 10:46:17 | WARD_A_HR_01 | 47
2026-06-04 10:46:17 | WARD_A_HR_02 | 146
2026-06-04 10:46:18 | WARD_A_HR_01 | 120
2026-06-04 10:46:18 | WARD_A_HR_03 | 58
2026-06-04 10:46:18 | WARD_A_HR_04 | 104
2026-06-04 10:46:18 | WARD_A_HR_05 | 108
2026-06-04 10:46:19 | WARD_A_HR_01 | 130
2026-06-04 10:46:19 | WARD_A_HR_03 | 114
2026-06-04 10:46:19 | WARD_A_HR_04 | 101
2026-06-04 10:46:19 | WARD_A_HR_05 | 54
2026-06-04 10:46:20 | WARD_A_HR_01 | 138
2026-06-04 10:46:20 | WARD_A_HR_03 | 138
2026-06-04 10:46:20 | WARD_A_HR_05 | 147
2026-06-04 10:46:21 | WARD_A_HR_01 | 108
2026-06-04 10:46:21 | WARD_A_HR_02 | 48
2026-06-04 10:46:21 | WARD_A_HR_03 | 116
2026-06-04 10:46:21 | WARD_A_HR_04 | 103
2026-06-04 10:46:21 | WARD_A_HR_05 | 143
2026-06-04 10:46:22 | WARD_A_HR_03 | 136
2026-06-04 10:46:22 | WARD_A_HR_04 | 147
2026-06-04 10:46:23 | WARD_A_HR_01 | 139
2026-06-04 10:46:23 | WARD_A_HR_05 | 147
2026-06-04 10:46:24 | WARD_A_HR_01 | 144
2026-06-04 10:46:24 | WARD_A_HR_02 | 142
2026-06-04 10:46:24 | WARD_A_HR_04 | 126
2026-06-04 10:46:24 | WARD_A_HR_05 | 49
2026-06-04 10:46:25 | WARD_A_HR_01 | 104
2026-06-04 10:46:25 | WARD_A_HR_03 | 145
2026-06-04 10:46:25 | WARD_A_HR_04 | 107
2026-06-04 10:46:25 | WARD_A_HR_05 | 127
2026-06-04 10:46:26 | WARD_A_HR_01 | 115
2026-06-04 10:46:26 | WARD_A_HR_02 | 47
2026-06-04 10:46:26 | WARD_A_HR_03 | 107
2026-06-04 10:46:26 | WARD_A_HR_05 | 133
2026-06-04 10:46:27 | WARD_A_HR_02 | 54
2026-06-04 10:46:27 | WARD_A_HR_05 | 145
2026-06-04 10:46:28 | WARD_A_HR_01 | 52
2026-06-04 10:46:28 | WARD_A_HR_02 | 150
2026-06-04 10:46:28 | WARD_A_HR_03 | 46
2026-06-04 10:46:29 | WARD_A_HR_01 | 102
2026-06-04 10:46:29 | WARD_A_HR_02 | 118
2026-06-04 10:46:29 | WARD_A_HR_03 | 113
2026-06-04 10:46:29 | WARD_A_HR_04 | 114
2026-06-04 10:46:29 | WARD_A_HR_05 | 48
2026-06-04 10:46:30 | WARD_A_HR_03 | 113
2026-06-04 10:46:30 | WARD_A_HR_04 | 126
2026-06-04 10:46:30 | WARD_A_HR_05 | 55
2026-06-04 10:46:31 | WARD_A_HR_01 | 113
2026-06-04 10:46:31 | WARD_A_HR_03 | 126
2026-06-04 10:46:31 | WARD_A_HR_05 | 130
2026-06-04 10:46:32 | WARD_A_HR_02 | 143
2026-06-04 10:46:32 | WARD_A_HR_04 | 118
2026-06-04 10:46:33 | WARD_A_HR_02 | 54
2026-06-04 10:46:33 | WARD_A_HR_03 | 149
2026-06-04 10:46:34 | WARD_A_HR_01 | 101
2026-06-04 10:46:34 | WARD_A_HR_02 | 123
2026-06-04 10:46:34 | WARD_A_HR_03 | 57
2026-06-04 10:46:34 | WARD_A_HR_04 | 148
2026-06-04 10:46:34 | WARD_A_HR_05 | 143
2026-06-04 10:46:35 | WARD_A_HR_03 | 59
2026-06-04 10:46:35 | WARD_A_HR_04 | 105
2026-06-04 10:46:35 | WARD_A_HR_05 | 113
2026-06-04 10:46:36 | WARD_A_HR_03 | 47
2026-06-04 10:46:37 | WARD_A_HR_03 | 141
2026-06-04 10:46:37 | WARD_A_HR_04 | 145
2026-06-04 10:46:38 | WARD_A_HR_01 | 47
2026-06-04 10:46:38 | WARD_A_HR_03 | 59
2026-06-04 10:46:38 | WARD_A_HR_04 | 141
2026-06-04 10:46:38 | WARD_A_HR_05 | 124
2026-06-04 10:46:39 | WARD_A_HR_01 | 137
2026-06-04 10:46:39 | WARD_A_HR_02 | 125
2026-06-04 10:46:39 | WARD_A_HR_04 | 116
2026-06-04 10:46:39 | WARD_A_HR_05 | 124
2026-06-04 10:46:40 | WARD_A_HR_04 | 113
2026-06-04 10:46:41 | WARD_A_HR_02 | 46
2026-06-04 10:46:41 | WARD_A_HR_03 | 137
2026-06-04 10:46:41 | WARD_A_HR_04 | 126
2026-06-04 10:46:41 | WARD_A_HR_05 | 127
2026-06-04 10:46:42 | WARD_A_HR_01 | 144
2026-06-04 10:46:42 | WARD_A_HR_03 | 147
2026-06-04 10:46:42 | WARD_A_HR_05 | 134
2026-06-04 10:46:43 | WARD_A_HR_01 | 55
2026-06-04 10:46:43 | WARD_A_HR_02 | 121
2026-06-04 10:46:43 | WARD_A_HR_03 | 127
2026-06-04 10:46:45 | WARD_A_HR_02 | 46
2026-06-04 10:46:45 | WARD_A_HR_03 | 115
2026-06-04 10:46:45 | WARD_A_HR_04 | 104
2026-06-04 10:46:45 | WARD_A_HR_05 | 131
2026-06-04 10:46:46 | WARD_A_HR_03 | 150
2026-06-04 10:46:46 | WARD_A_HR_04 | 47
2026-06-04 10:46:46 | WARD_A_HR_05 | 116
2026-06-04 10:46:47 | WARD_A_HR_01 | 55
2026-06-04 10:46:47 | WARD_A_HR_03 | 58
2026-06-04 10:46:48 | WARD_A_HR_01 | 144
2026-06-04 10:46:48 | WARD_A_HR_03 | 139
2026-06-04 10:46:48 | WARD_A_HR_04 | 103
2026-06-04 10:46:48 | WARD_A_HR_05 | 52
2026-06-04 10:46:49 | WARD_A_HR_02 | 148
2026-06-04 10:46:49 | WARD_A_HR_04 | 104
2026-06-04 10:46:50 | WARD_A_HR_03 | 117
2026-06-04 10:46:50 | WARD_A_HR_05 | 126
2026-06-04 10:46:51 | WARD_A_HR_02 | 49
2026-06-04 10:46:51 | WARD_A_HR_04 | 108
2026-06-04 10:46:52 | WARD_A_HR_01 | 131
2026-06-04 10:46:52 | WARD_A_HR_02 | 146
2026-06-04 10:46:52 | WARD_A_HR_05 | 120
2026-06-04 10:46:53 | WARD_A_HR_01 | 112
2026-06-04 10:46:53 | WARD_A_HR_02 | 111
2026-06-04 10:46:53 | WARD_A_HR_04 | 116
2026-06-04 10:46:53 | WARD_A_HR_05 | 52
2026-06-04 10:46:54 | WARD_A_HR_01 | 125
2026-06-04 10:46:54 | WARD_A_HR_02 | 133
2026-06-04 10:46:54 | WARD_A_HR_03 | 105
2026-06-04 10:46:54 | WARD_A_HR_04 | 54
2026-06-04 10:46:55 | WARD_A_HR_01 | 149
2026-06-04 10:46:55 | WARD_A_HR_04 | 53
2026-06-04 10:46:56 | WARD_A_HR_01 | 55
2026-06-04 10:46:56 | WARD_A_HR_02 | 135
2026-06-04 10:46:56 | WARD_A_HR_04 | 143
2026-06-04 10:46:57 | WARD_A_HR_01 | 46
2026-06-04 10:46:57 | WARD_A_HR_02 | 114
2026-06-04 10:46:57 | WARD_A_HR_03 | 57
2026-06-04 10:46:58 | WARD_A_HR_01 | 111
2026-06-04 10:46:58 | WARD_A_HR_02 | 136
2026-06-04 10:46:58 | WARD_A_HR_04 | 126
2026-06-04 10:46:58 | WARD_A_HR_05 | 120
2026-06-04 10:46:59 | WARD_A_HR_01 | 150
2026-06-04 10:46:59 | WARD_A_HR_02 | 49
2026-06-04 10:46:59 | WARD_A_HR_03 | 148
2026-06-04 10:46:59 | WARD_A_HR_05 | 127
2026-06-04 10:47:00 | WARD_A_HR_01 | 120
2026-06-04 10:47:00 | WARD_A_HR_02 | 54
2026-06-04 10:47:00 | WARD_A_HR_04 | 103
2026-06-04 10:47:00 | WARD_A_HR_05 | 110
2026-06-04 10:47:01 | WARD_A_HR_01 | 132
2026-06-04 10:47:01 | WARD_A_HR_02 | 106
2026-06-04 10:47:01 | WARD_A_HR_03 | 130
2026-06-04 10:47:01 | WARD_A_HR_04 | 102
2026-06-04 10:47:01 | WARD_A_HR_05 | 58
2026-06-04 10:47:02 | WARD_A_HR_03 | 106
2026-06-04 10:47:02 | WARD_A_HR_05 | 121
2026-06-04 10:47:03 | WARD_A_HR_02 | 48
2026-06-04 10:47:03 | WARD_A_HR_04 | 119
2026-06-04 10:47:03 | WARD_A_HR_05 | 143
2026-06-04 10:47:04 | WARD_A_HR_01 | 139
2026-06-04 10:47:05 | WARD_A_HR_02 | 125
2026-06-04 10:47:05 | WARD_A_HR_03 | 101
2026-06-04 10:47:05 | WARD_A_HR_05 | 140

===== TEMPERATURE CRITICAL ALERTS =====
2026-06-04 10:41:27 | WARD_B_TEMP_01 | 38.5
2026-06-04 10:41:27 | WARD_B_TEMP_02 | 40.0
2026-06-04 10:41:27 | WARD_B_TEMP_03 | 40.2
2026-06-04 10:41:27 | WARD_B_TEMP_05 | 34.8
2026-06-04 10:41:28 | WARD_B_TEMP_02 | 35.3
2026-06-04 10:41:29 | WARD_B_TEMP_03 | 38.2
2026-06-04 10:41:29 | WARD_B_TEMP_04 | 39.4
2026-06-04 10:41:29 | WARD_B_TEMP_05 | 38.6
2026-06-04 10:41:30 | WARD_B_TEMP_01 | 34.7
2026-06-04 10:41:30 | WARD_B_TEMP_02 | 39.6
2026-06-04 10:41:30 | WARD_B_TEMP_03 | 34.7
2026-06-04 10:41:30 | WARD_B_TEMP_04 | 39.4
2026-06-04 10:41:31 | WARD_B_TEMP_01 | 38.3
2026-06-04 10:41:31 | WARD_B_TEMP_02 | 38.3
2026-06-04 10:41:31 | WARD_B_TEMP_03 | 40.1
2026-06-04 10:41:31 | WARD_B_TEMP_04 | 38.4
2026-06-04 10:41:32 | WARD_B_TEMP_01 | 40.2
2026-06-04 10:41:32 | WARD_B_TEMP_02 | 38.3
2026-06-04 10:41:32 | WARD_B_TEMP_03 | 35.2
2026-06-04 10:41:32 | WARD_B_TEMP_04 | 35.3
2026-06-04 10:41:32 | WARD_B_TEMP_05 | 38.2
2026-06-04 10:41:33 | WARD_B_TEMP_02 | 34.9
2026-06-04 10:41:33 | WARD_B_TEMP_04 | 34.8
2026-06-04 10:41:34 | WARD_B_TEMP_03 | 39.6
2026-06-04 10:41:34 | WARD_B_TEMP_05 | 39.6
2026-06-04 10:41:35 | WARD_B_TEMP_01 | 39.7
2026-06-04 10:41:35 | WARD_B_TEMP_03 | 34.6
2026-06-04 10:41:35 | WARD_B_TEMP_04 | 39.8
2026-06-04 10:41:35 | WARD_B_TEMP_05 | 39.6
2026-06-04 10:41:36 | WARD_B_TEMP_01 | 38.5
2026-06-04 10:41:36 | WARD_B_TEMP_04 | 35.1
2026-06-04 10:41:36 | WARD_B_TEMP_05 | 35.3
2026-06-04 10:41:37 | WARD_B_TEMP_03 | 35.0
2026-06-04 10:41:37 | WARD_B_TEMP_04 | 34.8
2026-06-04 10:41:37 | WARD_B_TEMP_05 | 34.6
2026-06-04 10:41:38 | WARD_B_TEMP_01 | 40.2
2026-06-04 10:41:38 | WARD_B_TEMP_02 | 40.3
2026-06-04 10:41:38 | WARD_B_TEMP_04 | 38.4
2026-06-04 10:41:39 | WARD_B_TEMP_01 | 39.7
2026-06-04 10:41:39 | WARD_B_TEMP_02 | 40.1
2026-06-04 10:41:39 | WARD_B_TEMP_03 | 35.4
2026-06-04 10:41:39 | WARD_B_TEMP_04 | 39.3
2026-06-04 10:41:40 | WARD_B_TEMP_01 | 39.7
2026-06-04 10:41:40 | WARD_B_TEMP_02 | 40.3
2026-06-04 10:41:40 | WARD_B_TEMP_03 | 39.9
2026-06-04 10:41:40 | WARD_B_TEMP_04 | 39.7
2026-06-04 10:41:40 | WARD_B_TEMP_05 | 39.7
2026-06-04 10:41:41 | WARD_B_TEMP_01 | 38.4
2026-06-04 10:41:41 | WARD_B_TEMP_03 | 39.6
2026-06-04 10:41:41 | WARD_B_TEMP_04 | 38.8
2026-06-04 10:41:42 | WARD_B_TEMP_02 | 39.9
2026-06-04 10:41:42 | WARD_B_TEMP_03 | 38.3
2026-06-04 10:41:43 | WARD_B_TEMP_01 | 34.6
2026-06-04 10:41:43 | WARD_B_TEMP_03 | 40.5
2026-06-04 10:41:44 | WARD_B_TEMP_01 | 39.1
2026-06-04 10:41:44 | WARD_B_TEMP_03 | 40.5
2026-06-04 10:41:44 | WARD_B_TEMP_05 | 39.1
2026-06-04 10:41:45 | WARD_B_TEMP_02 | 35.0
2026-06-04 10:41:45 | WARD_B_TEMP_03 | 38.1
2026-06-04 10:41:45 | WARD_B_TEMP_04 | 38.1
2026-06-04 10:41:45 | WARD_B_TEMP_05 | 34.8
2026-06-04 10:41:46 | WARD_B_TEMP_03 | 38.9
2026-06-04 10:41:46 | WARD_B_TEMP_05 | 35.4
2026-06-04 10:41:47 | WARD_B_TEMP_02 | 38.4
2026-06-04 10:41:47 | WARD_B_TEMP_05 | 39.4
2026-06-04 10:41:48 | WARD_B_TEMP_03 | 35.0
2026-06-04 10:41:48 | WARD_B_TEMP_04 | 38.3
2026-06-04 10:41:48 | WARD_B_TEMP_05 | 39.9
2026-06-04 10:41:49 | WARD_B_TEMP_01 | 40.2
2026-06-04 10:41:49 | WARD_B_TEMP_02 | 39.1
2026-06-04 10:41:49 | WARD_B_TEMP_03 | 35.2
2026-06-04 10:41:50 | WARD_B_TEMP_01 | 39.0
2026-06-04 10:41:50 | WARD_B_TEMP_02 | 34.5
2026-06-04 10:41:50 | WARD_B_TEMP_04 | 39.7
2026-06-04 10:41:51 | WARD_B_TEMP_03 | 35.1
2026-06-04 10:41:52 | WARD_B_TEMP_03 | 34.9
2026-06-04 10:41:52 | WARD_B_TEMP_04 | 40.2
2026-06-04 10:41:52 | WARD_B_TEMP_05 | 35.2
2026-06-04 10:41:53 | WARD_B_TEMP_01 | 39.3
2026-06-04 10:41:53 | WARD_B_TEMP_03 | 34.8
2026-06-04 10:41:53 | WARD_B_TEMP_04 | 38.6
2026-06-04 10:41:53 | WARD_B_TEMP_05 | 35.1
2026-06-04 10:41:54 | WARD_B_TEMP_02 | 35.3
2026-06-04 10:41:55 | WARD_B_TEMP_02 | 39.3
2026-06-04 10:41:55 | WARD_B_TEMP_03 | 35.2
2026-06-04 10:41:55 | WARD_B_TEMP_05 | 35.4
2026-06-04 10:41:56 | WARD_B_TEMP_01 | 38.6
2026-06-04 10:41:56 | WARD_B_TEMP_03 | 39.2
2026-06-04 10:41:56 | WARD_B_TEMP_04 | 34.5
2026-06-04 10:41:56 | WARD_B_TEMP_05 | 38.6
2026-06-04 10:41:57 | WARD_B_TEMP_01 | 38.3
2026-06-04 10:41:57 | WARD_B_TEMP_03 | 39.6
2026-06-04 10:41:57 | WARD_B_TEMP_04 | 35.1
2026-06-04 10:41:57 | WARD_B_TEMP_05 | 34.8
2026-06-04 10:41:58 | WARD_B_TEMP_01 | 38.9
2026-06-04 10:41:58 | WARD_B_TEMP_03 | 35.3
2026-06-04 10:41:58 | WARD_B_TEMP_05 | 39.8
2026-06-04 10:41:59 | WARD_B_TEMP_03 | 39.8
2026-06-04 10:41:59 | WARD_B_TEMP_04 | 39.8
2026-06-04 10:42:00 | WARD_B_TEMP_03 | 34.8
2026-06-04 10:42:00 | WARD_B_TEMP_04 | 35.0
2026-06-04 10:42:00 | WARD_B_TEMP_05 | 35.4
2026-06-04 10:42:01 | WARD_B_TEMP_02 | 40.2
2026-06-04 10:42:01 | WARD_B_TEMP_03 | 35.4
2026-06-04 10:42:01 | WARD_B_TEMP_04 | 39.0
2026-06-04 10:42:01 | WARD_B_TEMP_05 | 38.3
2026-06-04 10:42:02 | WARD_B_TEMP_02 | 39.7
2026-06-04 10:42:02 | WARD_B_TEMP_03 | 35.3
2026-06-04 10:42:03 | WARD_B_TEMP_01 | 39.2
2026-06-04 10:42:03 | WARD_B_TEMP_03 | 38.5
2026-06-04 10:42:03 | WARD_B_TEMP_05 | 40.1
2026-06-04 10:42:04 | WARD_B_TEMP_02 | 39.4
2026-06-04 10:42:04 | WARD_B_TEMP_04 | 39.3
2026-06-04 10:42:05 | WARD_B_TEMP_01 | 39.9
2026-06-04 10:42:05 | WARD_B_TEMP_02 | 35.2
2026-06-04 10:42:05 | WARD_B_TEMP_04 | 34.5
2026-06-04 10:42:06 | WARD_B_TEMP_01 | 38.8
2026-06-04 10:42:06 | WARD_B_TEMP_05 | 40.1
2026-06-04 10:42:07 | WARD_B_TEMP_02 | 34.5
2026-06-04 10:42:07 | WARD_B_TEMP_03 | 35.3
2026-06-04 10:42:07 | WARD_B_TEMP_05 | 34.7
2026-06-04 10:42:08 | WARD_B_TEMP_01 | 35.3
